Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0805,Citrus fruit; fresh or dried,8,Weight in kilograms,1705289937,,,,1705289937,,1677989584,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0805,Citrus fruit; fresh or dried,8,Weight in kilograms,1653523415,,,,1653523415,,1486704646,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0806,Grapes; fresh or dried,8,Weight in kilograms,425427419,,,,425427419,,607390411,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0806,Grapes; fresh or dried,8,Weight in kilograms,401377292,,,,401377292,,576934068,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0806,Grapes; fresh or dried,8,Weight in kilograms,358555130,,,,358555130,,451371722,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0807,Melons (including watermelons) and papaws (papayas); fresh,8,Weight in kilograms,34037623,,,,34037623,,26484266,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0807,Melons (including watermelons) and papaws (papayas); fresh,8,Weight in kilograms,19153840,,,,19153840,,20766370,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0807,Melons (including watermelons) and papaws (papayas); fresh,8,Weight in kilograms,23413456,,,,23413456,,24158187,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0808,"Apples, pears and quinces; fresh",8,Weight in kilograms,1692906264,,,,1692906264,,1241935416,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0808,"Apples, pears and quinces; fresh",8,Weight in kilograms,1740389504,,,,1740389504,,1181376811,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0808,"Apples, pears and quinces; fresh",8,Weight in kilograms,1422239144,,,,1422239144,,979558348,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh",8,Weight in kilograms,487989101,,,,487989101,,660969594,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh",8,Weight in kilograms,461006482,,,,461006482,,613906121,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh",8,Weight in kilograms,377238954,,,,377238954,,504214186,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0810,"Fruit, fresh; n.e.c. in chapter 08",8,Weight in kilograms,374885024,,,,374885024,,561925441,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0810,"Fruit, fresh; n.e.c. in chapter 08",8,Weight in kilograms,375060240,,,,375060240,,601463572,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0810,"Fruit, fresh; n.e.c. in chapter 08",8,Weight in kilograms,300918866,,,,300918866,,452707065,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0811,"Fruit and nuts; uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",8,Weight in kilograms,72624915,,,,72624915,,65479673,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0811,"Fruit and nuts; uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",8,Weight in kilograms,77461835,,,,77461835,,71520393,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0811,"Fruit and nuts; uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",8,Weight in kilograms,81886427,,,,81886427,,82778603,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0812,"Fruit and nuts provisionally preserved; e.g. by sulphur dioxide gas, brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption",8,Weight in kilograms,646472,,,,646472,,232310,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0812,"Fruit and nuts provisionally preserved; e.g. by sulphur dioxide gas, brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption",8,Weight in kilograms,255579,,,,255579,,88248,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0812,"Fruit and nuts provisionally preserved; e.g. by sulphur dioxide gas, brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption",8,Weight in kilograms,51483,,,,51483,,47006,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",8,Weight in kilograms,49285480,,,,49285480,,107818627,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",8,Weight in kilograms,54287021,,,,54287021,,120560583,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",8,Weight in kilograms,29032781,,,,29032781,,65196876,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0814,"Peel of citrus fruit or melons (including watermelons); fresh, frozen dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",8,Weight in kilograms,158438,,,,158438,,713732,,,0
H4,2013,2013,2013,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0814,"Peel of citrus fruit or melons (including watermelons); fresh, frozen dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",8,Weight in kilograms,222249,,,,222249,,816588,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0814,"Peel of citrus fruit or melons (including watermelons); fresh, frozen dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",8,Weight in kilograms,191090,,,,191090,,797765,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",8,Weight in kilograms,19754566,,,,19754566,,69618913,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",8,Weight in kilograms,23121349,,,,23121349,,83533150,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0802,"Other nuts, fresh or dried, whether or not shelled or peeled.",8,Weight in kilograms,59158983,,,,59158983,,280479426,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0802,"Other nuts, fresh or dried, whether or not shelled or peeled.",8,Weight in kilograms,66996561,,,,66996561,,310768261,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0803,"Bananas, including plantains, fresh or dried.",8,Weight in kilograms,1068570515,,,,1068570515,,704414237,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0803,"Bananas, including plantains, fresh or dried.",8,Weight in kilograms,1307599929,,,,1307599929,,949499133,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",8,Weight in kilograms,90228446,,,,90228446,,114559452,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",8,Weight in kilograms,87806045,,,,87806045,,126075478,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0805,"Citrus fruit, fresh or dried.",8,Weight in kilograms,1491003513,,,,1491003513,,1280250814,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0805,"Citrus fruit, fresh or dried.",8,Weight in kilograms,1660517939,,,,1660517939,,1571168829,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0806,"Grapes, fresh or dried.",8,Weight in kilograms,475432617,,,,475432617,,666096072,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0806,"Grapes, fresh or dried.",8,Weight in kilograms,445431201,,,,445431201,,598674175,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0807,"Melons (including watermelons) and papaws (papayas), fresh.",8,Weight in kilograms,80579698,,,,80579698,,76154781,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0807,"Melons (including watermelons) and papaws (papayas), fresh.",8,Weight in kilograms,58237577,,,,58237577,,50908693,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0808,"Apples, pears and quinces, fresh.",8,Weight in kilograms,1607164567,,,,1607164567,,1047635748,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0808,"Apples, pears and quinces, fresh.",8,Weight in kilograms,1580242537,,,,1580242537,,1208820139,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",8,Weight in kilograms,437387555,,,,437387555,,546061102,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",8,Weight in kilograms,463365402,,,,463365402,,657318837,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0810,"Other fruit, fresh.",8,Weight in kilograms,365868119,,,,365868119,,404576623,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0810,"Other fruit, fresh.",8,Weight in kilograms,345711956,,,,345711956,,453805098,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",8,Weight in kilograms,75523360,,,,75523360,,66443407,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",8,Weight in kilograms,73924488,,,,73924488,,74267316,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0812,"Fruit and nuts, provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption.",8,Weight in kilograms,1009500,,,,1009500,,220616,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0812,"Fruit and nuts, provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption.",8,Weight in kilograms,510774,,,,510774,,220083,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",8,Weight in kilograms,122427275,,,,122427275,,213782799,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",8,Weight in kilograms,59623931,,,,59623931,,118609283,,,0
H3,2010,2010,2010,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",8,Weight in kilograms,223240,,,,223240,,874825,,,0
H3,2011,2011,2011,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",8,Weight in kilograms,218798,,,,218798,,864699,,,0
